# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
1.38981e-19 1.29222e-19 2.95665e-21 2.83099e-21 1.59472e-19 1.48782e-19
1.38718e-19 1.28970e-19 2.94731e-21 2.82344e-21 1.59110e-19 1.48443e-19
1.38457e-19 1.28720e-19 2.93806e-21 2.81597e-21 1.58749e-19 1.48106e-19
1.38197e-19 1.28470e-19 2.92889e-21 2.80858e-21 1.58389e-19 1.47769e-19
1.37939e-19 1.28222e-19 2.91980e-21 2.80126e-21 1.58029e-19 1.47433e-19
1.37681e-19 1.27974e-19 2.91080e-21 2.79401e-21 1.57671e-19 1.47098e-19
1.37424e-19 1.27728e-19 2.90188e-21 2.78683e-21 1.57314e-19 1.46764e-19
1.37169e-19 1.27483e-19 2.89304e-21 2.77973e-21 1.56957e-19 1.46430e-19
1.36914e-19 1.27238e-19 2.88428e-21 2.77269e-21 1.56602e-19 1.46097e-19
1.36661e-19 1.26995e-19 2.87561e-21 2.76573e-21 1.56247e-19 1.45765e-19
1.36409e-19 1.26753e-19 2.86701e-21 2.75883e-21 1.55893e-19 1.45434e-19
1.36158e-19 1.26512e-19 2.85849e-21 2.75200e-21 1.55540e-19 1.45104e-19
1.35907e-19 1.26272e-19 2.85006e-21 2.74523e-21 1.55188e-19 1.44775e-19
1.35658e-19 1.26032e-19 2.84170e-21 2.73854e-21 1.54837e-19 1.44446e-19
1.35410e-19 1.25794e-19 2.83342e-21 2.73190e-21 1.54487e-19 1.44118e-19
1.35163e-19 1.25557e-19 2.82522e-21 2.72533e-21 1.54137e-19 1.43791e-19
1.34917e-19 1.25321e-19 2.81709e-21 2.71882e-21 1.53789e-19 1.43465e-19
1.34672e-19 1.25085e-19 2.80904e-21 2.71237e-21 1.53441e-19 1.43139e-19
1.34428e-19 1.24851e-19 2.80107e-21 2.70598e-21 1.53094e-19 1.42815e-19
1.34185e-19 1.24618e-19 2.79316e-21 2.69964e-21 1.52748e-19 1.42491e-19
1.33943e-19 1.24385e-19 2.78534e-21 2.69337e-21 1.52403e-19 1.42168e-19
1.33702e-19 1.24154e-19 2.77758e-21 2.68715e-21 1.52059e-19 1.41845e-19
1.33461e-19 1.23923e-19 2.76990e-21 2.68099e-21 1.51716e-19 1.41524e-19
1.33222e-19 1.23694e-19 2.76229e-21 2.67489e-21 1.51373e-19 1.41203e-19
1.32984e-19 1.23465e-19 2.75475e-21 2.66883e-21 1.51032e-19 1.40883e-19
1.32747e-19 1.23238e-19 2.74728e-21 2.66284e-21 1.50691e-19 1.40564e-19
1.32510e-19 1.23011e-19 2.73988e-21 2.65689e-21 1.50351e-19 1.40246e-19
1.32274e-19 1.22785e-19 2.73255e-21 2.65099e-21 1.50012e-19 1.39928e-19
1.32040e-19 1.22560e-19 2.72529e-21 2.64515e-21 1.49674e-19 1.39611e-19
1.31806e-19 1.22336e-19 2.71809e-21 2.63935e-21 1.49337e-19 1.39295e-19
1.31573e-19 1.22113e-19 2.71097e-21 2.63361e-21 1.49000e-19 1.38980e-19
1.31341e-19 1.21890e-19 2.70390e-21 2.62791e-21 1.48665e-19 1.38666e-19
1.31110e-19 1.21669e-19 2.69691e-21 2.62226e-21 1.48330e-19 1.38352e-19
1.30880e-19 1.21448e-19 2.68997e-21 2.61665e-21 1.47996e-19 1.38039e-19
1.30650e-19 1.21228e-19 2.68311e-21 2.61109e-21 1.47663e-19 1.37727e-19
1.30421e-19 1.21009e-19 2.67630e-21 2.60557e-21 1.47330e-19 1.37416e-19
1.30194e-19 1.20791e-19 2.66956e-21 2.60009e-21 1.46999e-19 1.37105e-19
1.29966e-19 1.20574e-19 2.66288e-21 2.59466e-21 1.46668e-19 1.36795e-19
1.29740e-19 1.20358e-19 2.65625e-21 2.58926e-21 1.46339e-19 1.36486e-19
1.29515e-19 1.20142e-19 2.64969e-21 2.58391e-21 1.46010e-19 1.36178e-19
1.29290e-19 1.19927e-19 2.64319e-21 2.57859e-21 1.45682e-19 1.35870e-19
1.29066e-19 1.19713e-19 2.63674e-21 2.57331e-21 1.45354e-19 1.35564e-19
1.28843e-19 1.19500e-19 2.63035e-21 2.56807e-21 1.45028e-19 1.35258e-19
1.28621e-19 1.19287e-19 2.62402e-21 2.56286e-21 1.44702e-19 1.34952e-19
1.28399e-19 1.19076e-19 2.61774e-21 2.55769e-21 1.44377e-19 1.34648e-19
1.28178e-19 1.18865e-19 2.61152e-21 2.55255e-21 1.44053e-19 1.34344e-19
1.27958e-19 1.18655e-19 2.60535e-21 2.54744e-21 1.43730e-19 1.34041e-19
1.27738e-19 1.18445e-19 2.59923e-21 2.54236e-21 1.43408e-19 1.33739e-19
1.27519e-19 1.18237e-19 2.59317e-21 2.53731e-21 1.43086e-19 1.33437e-19
1.27301e-19 1.18029e-19 2.58716e-21 2.53229e-21 1.42765e-19 1.33137e-19
1.27084e-19 1.17821e-19 2.58119e-21 2.52730e-21 1.42445e-19 1.32837e-19
1.26867e-19 1.17615e-19 2.57528e-21 2.52234e-21 1.42126e-19 1.32537e-19
1.26651e-19 1.17409e-19 2.56941e-21 2.51741e-21 1.41808e-19 1.32239e-19
1.26435e-19 1.17204e-19 2.56360e-21 2.51249e-21 1.41490e-19 1.31941e-19
1.26220e-19 1.17000e-19 2.55783e-21 2.50761e-21 1.41174e-19 1.31644e-19
1.26006e-19 1.16796e-19 2.55210e-21 2.50274e-21 1.40858e-19 1.31348e-19
1.25792e-19 1.16593e-19 2.54642e-21 2.49790e-21 1.40542e-19 1.31052e-19
1.25579e-19 1.16391e-19 2.54078e-21 2.49307e-21 1.40228e-19 1.30757e-19
1.25367e-19 1.16189e-19 2.53518e-21 2.48826e-21 1.39914e-19 1.30463e-19
1.25155e-19 1.15988e-19 2.52962e-21 2.48347e-21 1.39602e-19 1.30170e-19
1.24944e-19 1.15788e-19 2.52409e-21 2.47869e-21 1.39290e-19 1.29877e-19
1.24733e-19 1.15588e-19 2.51860e-21 2.47392e-21 1.38978e-19 1.29585e-19
1.24523e-19 1.15389e-19 2.51314e-21 2.46917e-21 1.38668e-19 1.29294e-19
1.24313e-19 1.15190e-19 2.50771e-21 2.46442e-21 1.38358e-19 1.29004e-19
1.24104e-19 1.14993e-19 2.50232e-21 2.45968e-21 1.38049e-19 1.28714e-19
1.23896e-19 1.14795e-19 2.49695e-21 2.45495e-21 1.37741e-19 1.28425e-19
1.23688e-19 1.14599e-19 2.49162e-21 2.45023e-21 1.37434e-19 1.28137e-19
1.23480e-19 1.14403e-19 2.48630e-21 2.44551e-21 1.37127e-19 1.27849e-19
1.23273e-19 1.14207e-19 2.48101e-21 2.44079e-21 1.36821e-19 1.27562e-19
1.23067e-19 1.14012e-19 2.47575e-21 2.43607e-21 1.36516e-19 1.27276e-19
1.22861e-19 1.13818e-19 2.47051e-21 2.43135e-21 1.36212e-19 1.26990e-19
1.22655e-19 1.13624e-19 2.46529e-21 2.42663e-21 1.35908e-19 1.26706e-19
1.22450e-19 1.13431e-19 2.46008e-21 2.42191e-21 1.35605e-19 1.26422e-19
1.22246e-19 1.13239e-19 2.45490e-21 2.41718e-21 1.35303e-19 1.26138e-19
1.22041e-19 1.13046e-19 2.44973e-21 2.41245e-21 1.35002e-19 1.25856e-19
1.21838e-19 1.12855e-19 2.44458e-21 2.40771e-21 1.34701e-19 1.25574e-19
1.21635e-19 1.12664e-19 2.43945e-21 2.40297e-21 1.34401e-19 1.25293e-19
1.21432e-19 1.12473e-19 2.43434e-21 2.39823e-21 1.34102e-19 1.25012e-19
1.21229e-19 1.12283e-19 2.42924e-21 2.39348e-21 1.33804e-19 1.24732e-19
1.21027e-19 1.12094e-19 2.42416e-21 2.38872e-21 1.33506e-19 1.24453e-19
1.20826e-19 1.11905e-19 2.41910e-21 2.38397e-21 1.33209e-19 1.24174e-19
1.20624e-19 1.11717e-19 2.41405e-21 2.37920e-21 1.32913e-19 1.23897e-19
1.20424e-19 1.11529e-19 2.40903e-21 2.37444e-21 1.32618e-19 1.23620e-19
1.20223e-19 1.11341e-19 2.40402e-21 2.36967e-21 1.32323e-19 1.23343e-19
1.20023e-19 1.11154e-19 2.39903e-21 2.36489e-21 1.32029e-19 1.23068e-19
1.19823e-19 1.10968e-19 2.39405e-21 2.36011e-21 1.31736e-19 1.22793e-19
1.19624e-19 1.10781e-19 2.38909e-21 2.35533e-21 1.31443e-19 1.22518e-19
1.19425e-19 1.10596e-19 2.38415e-21 2.35054e-21 1.31152e-19 1.22245e-19
1.19226e-19 1.10411e-19 2.37923e-21 2.34574e-21 1.30861e-19 1.21972e-19
1.19028e-19 1.10226e-19 2.37432e-21 2.34095e-21 1.30570e-19 1.21699e-19
1.18830e-19 1.10042e-19 2.36943e-21 2.33614e-21 1.30281e-19 1.21428e-19
1.18632e-19 1.09858e-19 2.36456e-21 2.33134e-21 1.29992e-19 1.21157e-19
1.18435e-19 1.09674e-19 2.35970e-21 2.32652e-21 1.29703e-19 1.20886e-19
1.18238e-19 1.09491e-19 2.35486e-21 2.32171e-21 1.29416e-19 1.20617e-19
1.18041e-19 1.09309e-19 2.35003e-21 2.31689e-21 1.29129e-19 1.20348e-19
1.17845e-19 1.09126e-19 2.34522e-21 2.31206e-21 1.28843e-19 1.20079e-19
1.17648e-19 1.08945e-19 2.34043e-21 2.30722e-21 1.28558e-19 1.19812e-19
1.17453e-19 1.08763e-19 2.33564e-21 2.30238e-21 1.28273e-19 1.19545e-19
1.17257e-19 1.08582e-19 2.33086e-21 2.29752e-21 1.27989e-19 1.19279e-19
1.17062e-19 1.08401e-19 2.32610e-21 2.29266e-21 1.27706e-19 1.19013e-19
1.16867e-19 1.08221e-19 2.32134e-21 2.28778e-21 1.27423e-19 1.18748e-19
1.16672e-19 1.08041e-19 2.31658e-21 2.28289e-21 1.27141e-19 1.18484e-19
1.16477e-19 1.07862e-19 2.31184e-21 2.27799e-21 1.26860e-19 1.18220e-19
1.16283e-19 1.07683e-19 2.30709e-21 2.27308e-21 1.26579e-19 1.17957e-19
1.16089e-19 1.07504e-19 2.30235e-21 2.26814e-21 1.26299e-19 1.17694e-19
1.15895e-19 1.07325e-19 2.29761e-21 2.26320e-21 1.26020e-19 1.17433e-19
1.15702e-19 1.07147e-19 2.29288e-21 2.25823e-21 1.25742e-19 1.17172e-19
1.15509e-19 1.06969e-19 2.28814e-21 2.25325e-21 1.25464e-19 1.16911e-19
1.15316e-19 1.06792e-19 2.28340e-21 2.24825e-21 1.25187e-19 1.16651e-19
1.15123e-19 1.06615e-19 2.27866e-21 2.24323e-21 1.24910e-19 1.16392e-19
1.14930e-19 1.06438e-19 2.27391e-21 2.23819e-21 1.24634e-19 1.16134e-19
1.14738e-19 1.06262e-19 2.26917e-21 2.23313e-21 1.24359e-19 1.15876e-19
1.14546e-19 1.06086e-19 2.26441e-21 2.22805e-21 1.24085e-19 1.15619e-19
1.14354e-19 1.05910e-19 2.25965e-21 2.22295e-21 1.23811e-19 1.15362e-19
1.14162e-19 1.05734e-19 2.25488e-21 2.21782e-21 1.23538e-19 1.15106e-19
1.13971e-19 1.05559e-19 2.25010e-21 2.21267e-21 1.23265e-19 1.14851e-19
1.13780e-19 1.05384e-19 2.24532e-21 2.20750e-21 1.22993e-19 1.14596e-19
1.13589e-19 1.05210e-19 2.24053e-21 2.20231e-21 1.22722e-19 1.14342e-19
1.13398e-19 1.05035e-19 2.23573e-21 2.19709e-21 1.22452e-19 1.14088e-19
1.13207e-19 1.04861e-19 2.23092e-21 2.19185e-21 1.22182e-19 1.13835e-19
1.13017e-19 1.04687e-19 2.22610e-21 2.18659e-21 1.21912e-19 1.13583e-19
1.12827e-19 1.04514e-19 2.22127e-21 2.18131e-21 1.21644e-19 1.13331e-19
1.12637e-19 1.04341e-19 2.21644e-21 2.17600e-21 1.21376e-19 1.13080e-19
1.12447e-19 1.04168e-19 2.21159e-21 2.17067e-21 1.21109e-19 1.12830e-19
1.12257e-19 1.03995e-19 2.20674e-21 2.16532e-21 1.20842e-19 1.12580e-19
1.12068e-19 1.03823e-19 2.20187e-21 2.15995e-21 1.20576e-19 1.12331e-19
1.11879e-19 1.03651e-19 2.19700e-21 2.15456e-21 1.20311e-19 1.12083e-19
1.11690e-19 1.03479e-19 2.19211e-21 2.14914e-21 1.20046e-19 1.11835e-19
1.11501e-19 1.03308e-19 2.18721e-21 2.14370e-21 1.19782e-19 1.11587e-19
1.11313e-19 1.03136e-19 2.18230e-21 2.13824e-21 1.19518e-19 1.11341e-19
1.11124e-19 1.02965e-19 2.17738e-21 2.13276e-21 1.19256e-19 1.11094e-19
1.10936e-19 1.02794e-19 2.17245e-21 2.12725e-21 1.18993e-19 1.10849e-19
1.10748e-19 1.02624e-19 2.16751e-21 2.12173e-21 1.18732e-19 1.10604e-19
1.10560e-19 1.02454e-19 2.16255e-21 2.11618e-21 1.18471e-19 1.10360e-19
1.10373e-19 1.02284e-19 2.15758e-21 2.11061e-21 1.18211e-19 1.10116e-19
1.10186e-19 1.02114e-19 2.15260e-21 2.10502e-21 1.17951e-19 1.09873e-19
1.09998e-19 1.01944e-19 2.14761e-21 2.09941e-21 1.17692e-19 1.09630e-19
1.09812e-19 1.01775e-19 2.14260e-21 2.09378e-21 1.17433e-19 1.09388e-19
1.09625e-19 1.01606e-19 2.13759e-21 2.08814e-21 1.17176e-19 1.09147e-19
1.09438e-19 1.01437e-19 2.13256e-21 2.08247e-21 1.16918e-19 1.08906e-19
1.09252e-19 1.01268e-19 2.12751e-21 2.07678e-21 1.16662e-19 1.08666e-19
1.09066e-19 1.01100e-19 2.12246e-21 2.07108e-21 1.16406e-19 1.08427e-19
1.08880e-19 1.00932e-19 2.11740e-21 2.06536e-21 1.16150e-19 1.08188e-19
1.08694e-19 1.00764e-19 2.11232e-21 2.05962e-21 1.15896e-19 1.07949e-19
1.08509e-19 1.00596e-19 2.10723e-21 2.05387e-21 1.15641e-19 1.07711e-19
1.08324e-19 1.00429e-19 2.10213e-21 2.04810e-21 1.15388e-19 1.07474e-19
1.08139e-19 1.00262e-19 2.09702e-21 2.04232e-21 1.15135e-19 1.07237e-19
1.07954e-19 1.00095e-19 2.09189e-21 2.03652e-21 1.14883e-19 1.07001e-19
1.07769e-19 9.99280e-20 2.08675e-21 2.03071e-21 1.14631e-19 1.06766e-19
1.07585e-19 9.97614e-20 2.08161e-21 2.02488e-21 1.14380e-19 1.06531e-19
1.07401e-19 9.95951e-20 2.07645e-21 2.01904e-21 1.14129e-19 1.06296e-19
1.07217e-19 9.94290e-20 2.07128e-21 2.01319e-21 1.13879e-19 1.06062e-19
1.07033e-19 9.92631e-20 2.06609e-21 2.00732e-21 1.13630e-19 1.05829e-19
1.06850e-19 9.90975e-20 2.06090e-21 2.00144e-21 1.13381e-19 1.05597e-19
1.06667e-19 9.89321e-20 2.05569e-21 1.99555e-21 1.13133e-19 1.05364e-19
1.06484e-19 9.87668e-20 2.05047e-21 1.98965e-21 1.12885e-19 1.05133e-19
1.06301e-19 9.86019e-20 2.04524e-21 1.98374e-21 1.12638e-19 1.04902e-19
1.06119e-19 9.84371e-20 2.04000e-21 1.97782e-21 1.12392e-19 1.04671e-19
1.05936e-19 9.82725e-20 2.03474e-21 1.97188e-21 1.12146e-19 1.04442e-19
1.05754e-19 9.81082e-20 2.02947e-21 1.96593e-21 1.11901e-19 1.04212e-19
1.05573e-19 9.79441e-20 2.02419e-21 1.95998e-21 1.11656e-19 1.03983e-19
1.05391e-19 9.77802e-20 2.01889e-21 1.95401e-21 1.11412e-19 1.03755e-19
1.05210e-19 9.76165e-20 2.01358e-21 1.94803e-21 1.11168e-19 1.03528e-19
1.05029e-19 9.74531e-20 2.00825e-21 1.94204e-21 1.10925e-19 1.03301e-19
1.04849e-19 9.72899e-20 2.00291e-21 1.93604e-21 1.10683e-19 1.03074e-19
1.04668e-19 9.71269e-20 1.99756e-21 1.93003e-21 1.10441e-19 1.02848e-19
1.04488e-19 9.69641e-20 1.99219e-21 1.92401e-21 1.10200e-19 1.02623e-19
1.04308e-19 9.68016e-20 1.98680e-21 1.91798e-21 1.09959e-19 1.02398e-19
1.04129e-19 9.66392e-20 1.98140e-21 1.91194e-21 1.09719e-19 1.02173e-19
1.03950e-19 9.64771e-20 1.97598e-21 1.90589e-21 1.09480e-19 1.01949e-19
1.03771e-19 9.63153e-20 1.97055e-21 1.89983e-21 1.09241e-19 1.01726e-19
1.03592e-19 9.61536e-20 1.96510e-21 1.89376e-21 1.09003e-19 1.01503e-19
1.03414e-19 9.59922e-20 1.95963e-21 1.88768e-21 1.08765e-19 1.01281e-19
1.03236e-19 9.58310e-20 1.95415e-21 1.88160e-21 1.08527e-19 1.01060e-19
1.03058e-19 9.56701e-20 1.94865e-21 1.87550e-21 1.08291e-19 1.00838e-19
1.02881e-19 9.55094e-20 1.94314e-21 1.86940e-21 1.08055e-19 1.00618e-19
1.02703e-19 9.53489e-20 1.93761e-21 1.86329e-21 1.07819e-19 1.00398e-19
1.02527e-19 9.51886e-20 1.93207e-21 1.85718e-21 1.07584e-19 1.00178e-19
1.02350e-19 9.50286e-20 1.92651e-21 1.85106e-21 1.07350e-19 9.99592e-20
1.02174e-19 9.48688e-20 1.92094e-21 1.84494e-21 1.07116e-19 9.97407e-20
1.01998e-19 9.47093e-20 1.91537e-21 1.83882e-21 1.06882e-19 9.95228e-20
1.01823e-19 9.45500e-20 1.90978e-21 1.83270e-21 1.06650e-19 9.93054e-20
1.01647e-19 9.43909e-20 1.90418e-21 1.82658e-21 1.06417e-19 9.90885e-20
1.01473e-19 9.42321e-20 1.89857e-21 1.82046e-21 1.06186e-19 9.88721e-20
1.01298e-19 9.40736e-20 1.89295e-21 1.81434e-21 1.05955e-19 9.86563e-20
1.01124e-19 9.39152e-20 1.88732e-21 1.80822e-21 1.05724e-19 9.84409e-20
1.00950e-19 9.37572e-20 1.88169e-21 1.80210e-21 1.05494e-19 9.82261e-20
1.00777e-19 9.35994e-20 1.87605e-21 1.79599e-21 1.05264e-19 9.80118e-20
1.00604e-19 9.34418e-20 1.87040e-21 1.78989e-21 1.05036e-19 9.77981e-20
1.00431e-19 9.32845e-20 1.86474e-21 1.78379e-21 1.04807e-19 9.75848e-20
1.00259e-19 9.31275e-20 1.85909e-21 1.77770e-21 1.04579e-19 9.73721e-20
1.00087e-19 9.29707e-20 1.85342e-21 1.77162e-21 1.04352e-19 9.71599e-20
9.99154e-20 9.28142e-20 1.84776e-21 1.76555e-21 1.04125e-19 9.69481e-20
9.97442e-20 9.26579e-20 1.84209e-21 1.75948e-21 1.03899e-19 9.67369e-20
9.95734e-20 9.25019e-20 1.83642e-21 1.75343e-21 1.03673e-19 9.65262e-20
9.94030e-20 9.23462e-20 1.83074e-21 1.74739e-21 1.03448e-19 9.63161e-20
9.92330e-20 9.21908e-20 1.82507e-21 1.74135e-21 1.03223e-19 9.61064e-20
9.90633e-20 9.20356e-20 1.81939e-21 1.73533e-21 1.02999e-19 9.58972e-20
9.88941e-20 9.18807e-20 1.81371e-21 1.72933e-21 1.02776e-19 9.56885e-20
9.87253e-20 9.17261e-20 1.80802e-21 1.72333e-21 1.02553e-19 9.54804e-20
9.85569e-20 9.15717e-20 1.80234e-21 1.71735e-21 1.02330e-19 9.52727e-20
9.83889e-20 9.14177e-20 1.79666e-21 1.71138e-21 1.02108e-19 9.50655e-20
9.82213e-20 9.12639e-20 1.79097e-21 1.70543e-21 1.01887e-19 9.48589e-20
9.80541e-20 9.11104e-20 1.78529e-21 1.69949e-21 1.01666e-19 9.46527e-20
9.78874e-20 9.09572e-20 1.77960e-21 1.69356e-21 1.01446e-19 9.44470e-20
9.77210e-20 9.08043e-20 1.77391e-21 1.68765e-21 1.01226e-19 9.42419e-20
9.75551e-20 9.06517e-20 1.76823e-21 1.68176e-21 1.01006e-19 9.40372e-20
9.73897e-20 9.04994e-20 1.76254e-21 1.67588e-21 1.00788e-19 9.38330e-20
9.72246e-20 9.03474e-20 1.75686e-21 1.67002e-21 1.00569e-19 9.36293e-20
9.70600e-20 9.01957e-20 1.75118e-21 1.66418e-21 1.00351e-19 9.34261e-20
9.68959e-20 9.00444e-20 1.74550e-21 1.65835e-21 1.00134e-19 9.32234e-20
9.67322e-20 8.98933e-20 1.73981e-21 1.65254e-21 9.99175e-20 9.30212e-20
9.65689e-20 8.97425e-20 1.73414e-21 1.64676e-21 9.97013e-20 9.28195e-20
9.64061e-20 8.95920e-20 1.72846e-21 1.64098e-21 9.94856e-20 9.26182e-20
9.62438e-20 8.94419e-20 1.72279e-21 1.63523e-21 9.92704e-20 9.24174e-20
9.60819e-20 8.92921e-20 1.71712e-21 1.62950e-21 9.90557e-20 9.22172e-20
9.59205e-20 8.91426e-20 1.71145e-21 1.62379e-21 9.88416e-20 9.20174e-20
9.57595e-20 8.89934e-20 1.70579e-21 1.61810e-21 9.86280e-20 9.18181e-20
9.55990e-20 8.88446e-20 1.70014e-21 1.61244e-21 9.84148e-20 9.16192e-20
9.54389e-20 8.86961e-20 1.69449e-21 1.60679e-21 9.82022e-20 9.14209e-20
9.52794e-20 8.85479e-20 1.68885e-21 1.60117e-21 9.79901e-20 9.12230e-20
9.51203e-20 8.84001e-20 1.68321e-21 1.59558e-21 9.77786e-20 9.10256e-20
9.49617e-20 8.82526e-20 1.67759e-21 1.59000e-21 9.75675e-20 9.08287e-20
9.48036e-20 8.81054e-20 1.67197e-21 1.58446e-21 9.73569e-20 9.06323e-20
9.46459e-20 8.79586e-20 1.66636e-21 1.57893e-21 9.71468e-20 9.04363e-20
9.44887e-20 8.78121e-20 1.66077e-21 1.57344e-21 9.69373e-20 9.02408e-20
9.43321e-20 8.76660e-20 1.65518e-21 1.56797e-21 9.67282e-20 9.00458e-20
9.41759e-20 8.75202e-20 1.64961e-21 1.56252e-21 9.65197e-20 8.98513e-20
9.40202e-20 8.73748e-20 1.64405e-21 1.55711e-21 9.63116e-20 8.96572e-20
9.38650e-20 8.72297e-20 1.63850e-21 1.55172e-21 9.61041e-20 8.94636e-20
9.37103e-20 8.70850e-20 1.63296e-21 1.54636e-21 9.58970e-20 8.92705e-20
9.35561e-20 8.69407e-20 1.62744e-21 1.54104e-21 9.56905e-20 8.90778e-20
9.34024e-20 8.67967e-20 1.62193e-21 1.53574e-21 9.54845e-20 8.88856e-20
9.32491e-20 8.66531e-20 1.61644e-21 1.53047e-21 9.52789e-20 8.86939e-20
9.30964e-20 8.65099e-20 1.61097e-21 1.52523e-21 9.50739e-20 8.85026e-20
9.29442e-20 8.63670e-20 1.60551e-21 1.52002e-21 9.48693e-20 8.83118e-20
9.27926e-20 8.62245e-20 1.60007e-21 1.51484e-21 9.46653e-20 8.81214e-20
9.26414e-20 8.60824e-20 1.59464e-21 1.50969e-21 9.44617e-20 8.79316e-20
9.24907e-20 8.59407e-20 1.58923e-21 1.50458e-21 9.42586e-20 8.77421e-20
9.23405e-20 8.57993e-20 1.58384e-21 1.49950e-21 9.40561e-20 8.75532e-20
9.21909e-20 8.56584e-20 1.57846e-21 1.49444e-21 9.38540e-20 8.73647e-20
9.20418e-20 8.55178e-20 1.57311e-21 1.48942e-21 9.36524e-20 8.71766e-20
9.18931e-20 8.53776e-20 1.56777e-21 1.48443e-21 9.34513e-20 8.69890e-20
9.17450e-20 8.52378e-20 1.56245e-21 1.47948e-21 9.32507e-20 8.68019e-20
9.15975e-20 8.50984e-20 1.55714e-21 1.47455e-21 9.30506e-20 8.66152e-20
9.14504e-20 8.49594e-20 1.55186e-21 1.46966e-21 9.28509e-20 8.64290e-20
9.13038e-20 8.48207e-20 1.54660e-21 1.46480e-21 9.26518e-20 8.62432e-20
9.11578e-20 8.46825e-20 1.54136e-21 1.45997e-21 9.24531e-20 8.60579e-20
9.10123e-20 8.45447e-20 1.53613e-21 1.45518e-21 9.22550e-20 8.58730e-20
9.08673e-20 8.44073e-20 1.53093e-21 1.45042e-21 9.20573e-20 8.56886e-20
9.07229e-20 8.42703e-20 1.52574e-21 1.44569e-21 9.18601e-20 8.55046e-20
9.05789e-20 8.41337e-20 1.52058e-21 1.44099e-21 9.16633e-20 8.53211e-20
9.04355e-20 8.39975e-20 1.51544e-21 1.43633e-21 9.14671e-20 8.51380e-20
9.02927e-20 8.38617e-20 1.51032e-21 1.43170e-21 9.12713e-20 8.49554e-20
9.01503e-20 8.37264e-20 1.50522e-21 1.42711e-21 9.10761e-20 8.47732e-20
9.00085e-20 8.35914e-20 1.50015e-21 1.42255e-21 9.08813e-20 8.45915e-20
8.98672e-20 8.34569e-20 1.49509e-21 1.41802e-21 9.06869e-20 8.44102e-20
8.97264e-20 8.33228e-20 1.49006e-21 1.41353e-21 9.04931e-20 8.42293e-20
8.95861e-20 8.31891e-20 1.48506e-21 1.40908e-21 9.02997e-20 8.40489e-20
8.94464e-20 8.30558e-20 1.48008e-21 1.40466e-21 9.01068e-20 8.38689e-20
8.93072e-20 8.29229e-20 1.47512e-21 1.40027e-21 8.99144e-20 8.36894e-20
8.91685e-20 8.27905e-20 1.47019e-21 1.39592e-21 8.97225e-20 8.35103e-20
8.90304e-20 8.26585e-20 1.46529e-21 1.39161e-21 8.95310e-20 8.33316e-20
8.88927e-20 8.25270e-20 1.46042e-21 1.38733e-21 8.93400e-20 8.31534e-20
8.87556e-20 8.23958e-20 1.45557e-21 1.38309e-21 8.91495e-20 8.29756e-20
8.86190e-20 8.22651e-20 1.45075e-21 1.37889e-21 8.89594e-20 8.27983e-20
8.84830e-20 8.21348e-20 1.44595e-21 1.37472e-21 8.87698e-20 8.26214e-20
8.83475e-20 8.20050e-20 1.44119e-21 1.37059e-21 8.85807e-20 8.24449e-20
8.82125e-20 8.18756e-20 1.43646e-21 1.36650e-21 8.83921e-20 8.22689e-20
8.80780e-20 8.17466e-20 1.43176e-21 1.36245e-21 8.82039e-20 8.20933e-20
8.79440e-20 8.16181e-20 1.42708e-21 1.35843e-21 8.80162e-20 8.19181e-20
8.78106e-20 8.14900e-20 1.42244e-21 1.35445e-21 8.78289e-20 8.17433e-20
8.76777e-20 8.13623e-20 1.41783e-21 1.35051e-21 8.76421e-20 8.15690e-20
8.75453e-20 8.12351e-20 1.41325e-21 1.34661e-21 8.74558e-20 8.13951e-20
8.74134e-20 8.11083e-20 1.40870e-21 1.34275e-21 8.72699e-20 8.12216e-20
8.72820e-20 8.09820e-20 1.40419e-21 1.33892e-21 8.70845e-20 8.10486e-20
8.71512e-20 8.08561e-20 1.39970e-21 1.33513e-21 8.68996e-20 8.08760e-20
8.70209e-20 8.07307e-20 1.39525e-21 1.33137e-21 8.67151e-20 8.07038e-20
8.68911e-20 8.06056e-20 1.39082e-21 1.32765e-21 8.65311e-20 8.05320e-20
8.67618e-20 8.04811e-20 1.38643e-21 1.32397e-21 8.63475e-20 8.03607e-20
8.66330e-20 8.03570e-20 1.38206e-21 1.32032e-21 8.61644e-20 8.01898e-20
8.65047e-20 8.02333e-20 1.37773e-21 1.31670e-21 8.59818e-20 8.00193e-20
8.63769e-20 8.01101e-20 1.37342e-21 1.31312e-21 8.57996e-20 7.98492e-20
8.62497e-20 7.99873e-20 1.36914e-21 1.30957e-21 8.56178e-20 7.96795e-20
8.61229e-20 7.98649e-20 1.36489e-21 1.30605e-21 8.54366e-20 7.95103e-20
8.59967e-20 7.97430e-20 1.36067e-21 1.30256e-21 8.52557e-20 7.93415e-20
8.58710e-20 7.96216e-20 1.35647e-21 1.29910e-21 8.50753e-20 7.91731e-20
8.57457e-20 7.95006e-20 1.35231e-21 1.29568e-21 8.48954e-20 7.90051e-20
8.56210e-20 7.93801e-20 1.34817e-21 1.29228e-21 8.47159e-20 7.88375e-20
8.54967e-20 7.92600e-20 1.34405e-21 1.28891e-21 8.45369e-20 7.86703e-20
