# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
2.28281e-20 2.07818e-20 1.95009e-21 1.86727e-21 1.01451e-20 9.46227e-21
2.27853e-20 2.07429e-20 1.94362e-21 1.86087e-21 1.01271e-20 9.44544e-21
2.27427e-20 2.07042e-20 1.93719e-21 1.85451e-21 1.01091e-20 9.42866e-21
2.27002e-20 2.06656e-20 1.93078e-21 1.84819e-21 1.00912e-20 9.41193e-21
2.26580e-20 2.06272e-20 1.92440e-21 1.84190e-21 1.00734e-20 9.39525e-21
2.26159e-20 2.05890e-20 1.91805e-21 1.83565e-21 1.00556e-20 9.37862e-21
2.25740e-20 2.05509e-20 1.91174e-21 1.82944e-21 1.00378e-20 9.36204e-21
2.25323e-20 2.05130e-20 1.90545e-21 1.82326e-21 1.00201e-20 9.34552e-21
2.24909e-20 2.04752e-20 1.89919e-21 1.81712e-21 1.00025e-20 9.32904e-21
2.24496e-20 2.04375e-20 1.89296e-21 1.81102e-21 9.98491e-21 9.31262e-21
2.24085e-20 2.04001e-20 1.88677e-21 1.80495e-21 9.96737e-21 9.29624e-21
2.23676e-20 2.03627e-20 1.88060e-21 1.79892e-21 9.94990e-21 9.27992e-21
2.23268e-20 2.03255e-20 1.87446e-21 1.79293e-21 9.93247e-21 9.26364e-21
2.22863e-20 2.02885e-20 1.86835e-21 1.78697e-21 9.91510e-21 9.24742e-21
2.22460e-20 2.02516e-20 1.86227e-21 1.78105e-21 9.89779e-21 9.23124e-21
2.22058e-20 2.02149e-20 1.85623e-21 1.77517e-21 9.88052e-21 9.21511e-21
2.21658e-20 2.01783e-20 1.85021e-21 1.76932e-21 9.86331e-21 9.19904e-21
2.21261e-20 2.01419e-20 1.84422e-21 1.76351e-21 9.84615e-21 9.18301e-21
2.20865e-20 2.01056e-20 1.83826e-21 1.75773e-21 9.82904e-21 9.16703e-21
2.20471e-20 2.00695e-20 1.83233e-21 1.75199e-21 9.81199e-21 9.15110e-21
2.20079e-20 2.00335e-20 1.82643e-21 1.74628e-21 9.79499e-21 9.13521e-21
2.19688e-20 1.99976e-20 1.82056e-21 1.74061e-21 9.77803e-21 9.11938e-21
2.19300e-20 1.99619e-20 1.81472e-21 1.73498e-21 9.76114e-21 9.10359e-21
2.18913e-20 1.99264e-20 1.80891e-21 1.72938e-21 9.74429e-21 9.08785e-21
2.18528e-20 1.98910e-20 1.80313e-21 1.72382e-21 9.72749e-21 9.07216e-21
2.18145e-20 1.98557e-20 1.79737e-21 1.71829e-21 9.71075e-21 9.05652e-21
2.17764e-20 1.98206e-20 1.79165e-21 1.71280e-21 9.69405e-21 9.04093e-21
2.17385e-20 1.97856e-20 1.78596e-21 1.70735e-21 9.67741e-21 9.02538e-21
2.17007e-20 1.97508e-20 1.78030e-21 1.70193e-21 9.66082e-21 9.00988e-21
2.16631e-20 1.97161e-20 1.77468e-21 1.69655e-21 9.64428e-21 8.99443e-21
2.16257e-20 1.96815e-20 1.76908e-21 1.69120e-21 9.62779e-21 8.97902e-21
2.15885e-20 1.96471e-20 1.76351e-21 1.68589e-21 9.61135e-21 8.96366e-21
2.15514e-20 1.96128e-20 1.75798e-21 1.68062e-21 9.59496e-21 8.94835e-21
2.15146e-20 1.95787e-20 1.75248e-21 1.67539e-21 9.57862e-21 8.93308e-21
2.14779e-20 1.95447e-20 1.74701e-21 1.67019e-21 9.56232e-21 8.91786e-21
2.14413e-20 1.95108e-20 1.74157e-21 1.66504e-21 9.54608e-21 8.90269e-21
2.14050e-20 1.94771e-20 1.73616e-21 1.65991e-21 9.52989e-21 8.88756e-21
2.13688e-20 1.94435e-20 1.73079e-21 1.65483e-21 9.51375e-21 8.87247e-21
2.13328e-20 1.94101e-20 1.72545e-21 1.64978e-21 9.49766e-21 8.85744e-21
2.12970e-20 1.93768e-20 1.72014e-21 1.64477e-21 9.48161e-21 8.84245e-21
2.12613e-20 1.93436e-20 1.71487e-21 1.63980e-21 9.46562e-21 8.82750e-21
2.12258e-20 1.93105e-20 1.70963e-21 1.63487e-21 9.44967e-21 8.81260e-21
2.11904e-20 1.92776e-20 1.70442e-21 1.62997e-21 9.43377e-21 8.79774e-21
2.11553e-20 1.92448e-20 1.69924e-21 1.62511e-21 9.41792e-21 8.78293e-21
2.11203e-20 1.92122e-20 1.69410e-21 1.62029e-21 9.40212e-21 8.76817e-21
2.10854e-20 1.91796e-20 1.68898e-21 1.61550e-21 9.38637e-21 8.75344e-21
2.10507e-20 1.91473e-20 1.68390e-21 1.61075e-21 9.37066e-21 8.73877e-21
2.10162e-20 1.91150e-20 1.67885e-21 1.60604e-21 9.35500e-21 8.72413e-21
2.09818e-20 1.90829e-20 1.67383e-21 1.60135e-21 9.33939e-21 8.70955e-21
2.09476e-20 1.90508e-20 1.66883e-21 1.59670e-21 9.32383e-21 8.69500e-21
2.09136e-20 1.90190e-20 1.66387e-21 1.59208e-21 9.30831e-21 8.68050e-21
2.08797e-20 1.89872e-20 1.65893e-21 1.58750e-21 9.29285e-21 8.66604e-21
2.08460e-20 1.89556e-20 1.65402e-21 1.58294e-21 9.27742e-21 8.65163e-21
2.08124e-20 1.89240e-20 1.64913e-21 1.57841e-21 9.26205e-21 8.63726e-21
2.07790e-20 1.88927e-20 1.64427e-21 1.57392e-21 9.24672e-21 8.62293e-21
2.07457e-20 1.88614e-20 1.63944e-21 1.56945e-21 9.23144e-21 8.60865e-21
2.07126e-20 1.88302e-20 1.63463e-21 1.56501e-21 9.21621e-21 8.59441e-21
2.06796e-20 1.87992e-20 1.62984e-21 1.56060e-21 9.20102e-21 8.58021e-21
2.06468e-20 1.87683e-20 1.62508e-21 1.55621e-21 9.18588e-21 8.56605e-21
2.06141e-20 1.87375e-20 1.62034e-21 1.55185e-21 9.17078e-21 8.55194e-21
2.05815e-20 1.87069e-20 1.61563e-21 1.54752e-21 9.15573e-21 8.53787e-21
2.05491e-20 1.86763e-20 1.61093e-21 1.54321e-21 9.14072e-21 8.52384e-21
2.05169e-20 1.86459e-20 1.60626e-21 1.53893e-21 9.12576e-21 8.50986e-21
2.04848e-20 1.86155e-20 1.60161e-21 1.53467e-21 9.11085e-21 8.49591e-21
2.04528e-20 1.85853e-20 1.59698e-21 1.53044e-21 9.09598e-21 8.48201e-21
2.04210e-20 1.85552e-20 1.59237e-21 1.52623e-21 9.08116e-21 8.46815e-21
2.03893e-20 1.85252e-20 1.58778e-21 1.52205e-21 9.06638e-21 8.45433e-21
2.03577e-20 1.84954e-20 1.58322e-21 1.51789e-21 9.05164e-21 8.44055e-21
2.03263e-20 1.84656e-20 1.57868e-21 1.51376e-21 9.03695e-21 8.42681e-21
2.02950e-20 1.84360e-20 1.57416e-21 1.50965e-21 9.02231e-21 8.41312e-21
2.02639e-20 1.84064e-20 1.56967e-21 1.50557e-21 9.00771e-21 8.39946e-21
2.02328e-20 1.83770e-20 1.56520e-21 1.50151e-21 8.99315e-21 8.38585e-21
2.02019e-20 1.83476e-20 1.56075e-21 1.49748e-21 8.97864e-21 8.37228e-21
2.01712e-20 1.83184e-20 1.55633e-21 1.49348e-21 8.96417e-21 8.35875e-21
2.01405e-20 1.82893e-20 1.55193e-21 1.48951e-21 8.94974e-21 8.34525e-21
2.01100e-20 1.82603e-20 1.54756e-21 1.48556e-21 8.93536e-21 8.33180e-21
2.00796e-20 1.82314e-20 1.54321e-21 1.48163e-21 8.92102e-21 8.31839e-21
2.00493e-20 1.82025e-20 1.53889e-21 1.47774e-21 8.90673e-21 8.30502e-21
2.00192e-20 1.81738e-20 1.53459e-21 1.47387e-21 8.89248e-21 8.29169e-21
1.99891e-20 1.81452e-20 1.53032e-21 1.47002e-21 8.87827e-21 8.27839e-21
1.99592e-20 1.81167e-20 1.52607e-21 1.46621e-21 8.86410e-21 8.26514e-21
1.99294e-20 1.80883e-20 1.52185e-21 1.46242e-21 8.84998e-21 8.25193e-21
1.98997e-20 1.80600e-20 1.51765e-21 1.45866e-21 8.83590e-21 8.23876e-21
1.98702e-20 1.80318e-20 1.51348e-21 1.45493e-21 8.82186e-21 8.22562e-21
1.98407e-20 1.80036e-20 1.50934e-21 1.45122e-21 8.80787e-21 8.21253e-21
1.98113e-20 1.79756e-20 1.50522e-21 1.44754e-21 8.79391e-21 8.19947e-21
1.97821e-20 1.79477e-20 1.50113e-21 1.44388e-21 8.78000e-21 8.18645e-21
1.97530e-20 1.79198e-20 1.49706e-21 1.44025e-21 8.76613e-21 8.17347e-21
1.97239e-20 1.78921e-20 1.49301e-21 1.43664e-21 8.75231e-21 8.16053e-21
1.96950e-20 1.78644e-20 1.48898e-21 1.43306e-21 8.73852e-21 8.14763e-21
1.96662e-20 1.78368e-20 1.48498e-21 1.42950e-21 8.72477e-21 8.13477e-21
1.96374e-20 1.78093e-20 1.48100e-21 1.42596e-21 8.71107e-21 8.12194e-21
1.96088e-20 1.77819e-20 1.47705e-21 1.42245e-21 8.69741e-21 8.10915e-21
1.95803e-20 1.77546e-20 1.47311e-21 1.41895e-21 8.68379e-21 8.09640e-21
1.95519e-20 1.77274e-20 1.46920e-21 1.41548e-21 8.67021e-21 8.08369e-21
1.95235e-20 1.77002e-20 1.46530e-21 1.41203e-21 8.65667e-21 8.07102e-21
1.94953e-20 1.76732e-20 1.46143e-21 1.40860e-21 8.64317e-21 8.05838e-21
1.94671e-20 1.76462e-20 1.45758e-21 1.40519e-21 8.62971e-21 8.04578e-21
1.94391e-20 1.76193e-20 1.45375e-21 1.40180e-21 8.61629e-21 8.03322e-21
1.94111e-20 1.75925e-20 1.44993e-21 1.39843e-21 8.60291e-21 8.02069e-21
1.93832e-20 1.75658e-20 1.44614e-21 1.39508e-21 8.58957e-21 8.00820e-21
1.93554e-20 1.75391e-20 1.44236e-21 1.39174e-21 8.57628e-21 7.99575e-21
1.93277e-20 1.75125e-20 1.43861e-21 1.38843e-21 8.56302e-21 7.98333e-21
1.93000e-20 1.74860e-20 1.43487e-21 1.38513e-21 8.54980e-21 7.97096e-21
1.92725e-20 1.74596e-20 1.43115e-21 1.38184e-21 8.53662e-21 7.95861e-21
1.92450e-20 1.74333e-20 1.42744e-21 1.37858e-21 8.52348e-21 7.94631e-21
1.92176e-20 1.74070e-20 1.42376e-21 1.37532e-21 8.51038e-21 7.93404e-21
1.91903e-20 1.73808e-20 1.42009e-21 1.37209e-21 8.49732e-21 7.92180e-21
1.91630e-20 1.73547e-20 1.41643e-21 1.36886e-21 8.48429e-21 7.90961e-21
1.91359e-20 1.73286e-20 1.41279e-21 1.36566e-21 8.47131e-21 7.89744e-21
1.91088e-20 1.73027e-20 1.40916e-21 1.36246e-21 8.45836e-21 7.88532e-21
1.90817e-20 1.72767e-20 1.40555e-21 1.35928e-21 8.44546e-21 7.87323e-21
1.90548e-20 1.72509e-20 1.40196e-21 1.35611e-21 8.43259e-21 7.86117e-21
1.90279e-20 1.72251e-20 1.39837e-21 1.35295e-21 8.41976e-21 7.84915e-21
1.90010e-20 1.71994e-20 1.39480e-21 1.34980e-21 8.40696e-21 7.83717e-21
1.89743e-20 1.71738e-20 1.39124e-21 1.34666e-21 8.39421e-21 7.82522e-21
1.89476e-20 1.71482e-20 1.38770e-21 1.34353e-21 8.38149e-21 7.81330e-21
1.89209e-20 1.71227e-20 1.38416e-21 1.34041e-21 8.36881e-21 7.80142e-21
1.88943e-20 1.70973e-20 1.38064e-21 1.33730e-21 8.35617e-21 7.78957e-21
1.88678e-20 1.70719e-20 1.37713e-21 1.33420e-21 8.34357e-21 7.77776e-21
1.88413e-20 1.70466e-20 1.37363e-21 1.33111e-21 8.33100e-21 7.76599e-21
1.88149e-20 1.70213e-20 1.37013e-21 1.32802e-21 8.31847e-21 7.75424e-21
1.87885e-20 1.69961e-20 1.36665e-21 1.32494e-21 8.30598e-21 7.74254e-21
1.87622e-20 1.69710e-20 1.36318e-21 1.32187e-21 8.29352e-21 7.73086e-21
1.87360e-20 1.69460e-20 1.35972e-21 1.31881e-21 8.28110e-21 7.71922e-21
1.87098e-20 1.69209e-20 1.35627e-21 1.31575e-21 8.26872e-21 7.70761e-21
1.86836e-20 1.68960e-20 1.35284e-21 1.31270e-21 8.25637e-21 7.69604e-21
1.86575e-20 1.68711e-20 1.34941e-21 1.30966e-21 8.24406e-21 7.68450e-21
1.86314e-20 1.68463e-20 1.34599e-21 1.30662e-21 8.23179e-21 7.67300e-21
1.86054e-20 1.68215e-20 1.34259e-21 1.30360e-21 8.21955e-21 7.66152e-21
1.85794e-20 1.67967e-20 1.33920e-21 1.30058e-21 8.20735e-21 7.65008e-21
1.85535e-20 1.67721e-20 1.33582e-21 1.29757e-21 8.19518e-21 7.63868e-21
1.85276e-20 1.67475e-20 1.33246e-21 1.29457e-21 8.18305e-21 7.62730e-21
1.85017e-20 1.67229e-20 1.32910e-21 1.29158e-21 8.17096e-21 7.61596e-21
1.84759e-20 1.66984e-20 1.32577e-21 1.28860e-21 8.15890e-21 7.60466e-21
1.84501e-20 1.66739e-20 1.32244e-21 1.28562e-21 8.14687e-21 7.59338e-21
1.84244e-20 1.66495e-20 1.31913e-21 1.28266e-21 8.13488e-21 7.58214e-21
1.83986e-20 1.66252e-20 1.31583e-21 1.27971e-21 8.12293e-21 7.57093e-21
1.83730e-20 1.66009e-20 1.31255e-21 1.27676e-21 8.11101e-21 7.55975e-21
1.83473e-20 1.65766e-20 1.30928e-21 1.27383e-21 8.09912e-21 7.54860e-21
1.83217e-20 1.65524e-20 1.30603e-21 1.27090e-21 8.08727e-21 7.53749e-21
1.82961e-20 1.65282e-20 1.30279e-21 1.26799e-21 8.07546e-21 7.52641e-21
1.82705e-20 1.65041e-20 1.29957e-21 1.26509e-21 8.06367e-21 7.51536e-21
1.82450e-20 1.64801e-20 1.29636e-21 1.26219e-21 8.05193e-21 7.50434e-21
1.82195e-20 1.64560e-20 1.29317e-21 1.25931e-21 8.04021e-21 7.49335e-21
1.81940e-20 1.64321e-20 1.28999e-21 1.25643e-21 8.02853e-21 7.48240e-21
1.81686e-20 1.64082e-20 1.28683e-21 1.25356e-21 8.01689e-21 7.47147e-21
1.81431e-20 1.63843e-20 1.28368e-21 1.25070e-21 8.00527e-21 7.46058e-21
1.81177e-20 1.63604e-20 1.28054e-21 1.24785e-21 7.99369e-21 7.44972e-21
1.80923e-20 1.63366e-20 1.27741e-21 1.24500e-21 7.98215e-21 7.43889e-21
1.80670e-20 1.63129e-20 1.27430e-21 1.24216e-21 7.97064e-21 7.42809e-21
1.80416e-20 1.62892e-20 1.27119e-21 1.23932e-21 7.95916e-21 7.41732e-21
1.80163e-20 1.62655e-20 1.26810e-21 1.23649e-21 7.94771e-21 7.40658e-21
1.79910e-20 1.62419e-20 1.26502e-21 1.23366e-21 7.93630e-21 7.39587e-21
1.79657e-20 1.62183e-20 1.26195e-21 1.23084e-21 7.92492e-21 7.38519e-21
1.79404e-20 1.61948e-20 1.25888e-21 1.22802e-21 7.91357e-21 7.37454e-21
1.79152e-20 1.61713e-20 1.25583e-21 1.22520e-21 7.90225e-21 7.36393e-21
1.78899e-20 1.61478e-20 1.25278e-21 1.22238e-21 7.89097e-21 7.35334e-21
1.78647e-20 1.61244e-20 1.24975e-21 1.21957e-21 7.87972e-21 7.34278e-21
1.78395e-20 1.61011e-20 1.24672e-21 1.21676e-21 7.86850e-21 7.33226e-21
1.78143e-20 1.60777e-20 1.24370e-21 1.21395e-21 7.85731e-21 7.32176e-21
1.77891e-20 1.60544e-20 1.24068e-21 1.21114e-21 7.84616e-21 7.31129e-21
1.77639e-20 1.60312e-20 1.23768e-21 1.20833e-21 7.83503e-21 7.30085e-21
1.77388e-20 1.60080e-20 1.23468e-21 1.20552e-21 7.82394e-21 7.29044e-21
1.77136e-20 1.59848e-20 1.23168e-21 1.20271e-21 7.81288e-21 7.28006e-21
1.76885e-20 1.59616e-20 1.22869e-21 1.19990e-21 7.80185e-21 7.26971e-21
1.76634e-20 1.59385e-20 1.22571e-21 1.19708e-21 7.79085e-21 7.25939e-21
1.76383e-20 1.59155e-20 1.22273e-21 1.19427e-21 7.77988e-21 7.24910e-21
1.76132e-20 1.58924e-20 1.21976e-21 1.19146e-21 7.76895e-21 7.23884e-21
1.75881e-20 1.58694e-20 1.21680e-21 1.18865e-21 7.75804e-21 7.22860e-21
1.75630e-20 1.58465e-20 1.21384e-21 1.18583e-21 7.74717e-21 7.21840e-21
1.75379e-20 1.58236e-20 1.21089e-21 1.18301e-21 7.73632e-21 7.20822e-21
1.75129e-20 1.58007e-20 1.20794e-21 1.18020e-21 7.72551e-21 7.19807e-21
1.74878e-20 1.57778e-20 1.20500e-21 1.17738e-21 7.71473e-21 7.18795e-21
1.74628e-20 1.57550e-20 1.20206e-21 1.17456e-21 7.70397e-21 7.17786e-21
1.74378e-20 1.57322e-20 1.19913e-21 1.17174e-21 7.69325e-21 7.16780e-21
1.74127e-20 1.57095e-20 1.19620e-21 1.16891e-21 7.68256e-21 7.15776e-21
1.73877e-20 1.56868e-20 1.19328e-21 1.16609e-21 7.67189e-21 7.14775e-21
1.73627e-20 1.56641e-20 1.19037e-21 1.16326e-21 7.66126e-21 7.13777e-21
1.73377e-20 1.56415e-20 1.18745e-21 1.16043e-21 7.65066e-21 7.12782e-21
1.73128e-20 1.56189e-20 1.18454e-21 1.15760e-21 7.64008e-21 7.11790e-21
1.72878e-20 1.55963e-20 1.18164e-21 1.15477e-21 7.62954e-21 7.10800e-21
1.72628e-20 1.55738e-20 1.17874e-21 1.15193e-21 7.61902e-21 7.09813e-21
1.72378e-20 1.55513e-20 1.17585e-21 1.14909e-21 7.60854e-21 7.08829e-21
1.72129e-20 1.55288e-20 1.17296e-21 1.14625e-21 7.59808e-21 7.07848e-21
1.71880e-20 1.55064e-20 1.17007e-21 1.14341e-21 7.58765e-21 7.06869e-21
1.71630e-20 1.54840e-20 1.16719e-21 1.14057e-21 7.57725e-21 7.05893e-21
1.71381e-20 1.54617e-20 1.16432e-21 1.13773e-21 7.56688e-21 7.04920e-21
1.71132e-20 1.54393e-20 1.16145e-21 1.13488e-21 7.55654e-21 7.03949e-21
1.70883e-20 1.54170e-20 1.15859e-21 1.13204e-21 7.54623e-21 7.02981e-21
1.70634e-20 1.53948e-20 1.15573e-21 1.12920e-21 7.53594e-21 7.02016e-21
1.70385e-20 1.53726e-20 1.15288e-21 1.12636e-21 7.52568e-21 7.01054e-21
1.70137e-20 1.53504e-20 1.15004e-21 1.12352e-21 7.51546e-21 7.00094e-21
1.69888e-20 1.53282e-20 1.14721e-21 1.12068e-21 7.50526e-21 6.99136e-21
1.69640e-20 1.53061e-20 1.14438e-21 1.11784e-21 7.49508e-21 6.98182e-21
1.69391e-20 1.52840e-20 1.14156e-21 1.11500e-21 7.48494e-21 6.97230e-21
1.69143e-20 1.52620e-20 1.13874e-21 1.11217e-21 7.47482e-21 6.96280e-21
1.68895e-20 1.52400e-20 1.13594e-21 1.10933e-21 7.46473e-21 6.95334e-21
1.68647e-20 1.52180e-20 1.13314e-21 1.10650e-21 7.45467e-21 6.94389e-21
1.68399e-20 1.51961e-20 1.13035e-21 1.10368e-21 7.44464e-21 6.93448e-21
1.68151e-20 1.51742e-20 1.12757e-21 1.10085e-21 7.43463e-21 6.92509e-21
1.67904e-20 1.51523e-20 1.12480e-21 1.09803e-21 7.42465e-21 6.91572e-21
1.67656e-20 1.51304e-20 1.12204e-21 1.09522e-21 7.41470e-21 6.90639e-21
1.67409e-20 1.51086e-20 1.11928e-21 1.09241e-21 7.40477e-21 6.89707e-21
1.67162e-20 1.50869e-20 1.11653e-21 1.08960e-21 7.39487e-21 6.88778e-21
1.66915e-20 1.50651e-20 1.11380e-21 1.08679e-21 7.38500e-21 6.87852e-21
1.66669e-20 1.50435e-20 1.11106e-21 1.08399e-21 7.37515e-21 6.86929e-21
1.66422e-20 1.50218e-20 1.10834e-21 1.08118e-21 7.36534e-21 6.86007e-21
1.66176e-20 1.50002e-20 1.10562e-21 1.07838e-21 7.35554e-21 6.85089e-21
1.65930e-20 1.49786e-20 1.10291e-21 1.07559e-21 7.34578e-21 6.84173e-21
1.65684e-20 1.49570e-20 1.10020e-21 1.07279e-21 7.33604e-21 6.83259e-21
1.65438e-20 1.49355e-20 1.09750e-21 1.06999e-21 7.32633e-21 6.82348e-21
1.65192e-20 1.49141e-20 1.09481e-21 1.06720e-21 7.31664e-21 6.81439e-21
1.64947e-20 1.48926e-20 1.09211e-21 1.06440e-21 7.30698e-21 6.80533e-21
1.64702e-20 1.48712e-20 1.08943e-21 1.06160e-21 7.29734e-21 6.79629e-21
1.64457e-20 1.48499e-20 1.08674e-21 1.05881e-21 7.28774e-21 6.78728e-21
1.64212e-20 1.48285e-20 1.08407e-21 1.05601e-21 7.27815e-21 6.77829e-21
1.63968e-20 1.48073e-20 1.08139e-21 1.05321e-21 7.26860e-21 6.76933e-21
1.63724e-20 1.47860e-20 1.07872e-21 1.05041e-21 7.25906e-21 6.76039e-21
1.63480e-20 1.47648e-20 1.07605e-21 1.04761e-21 7.24956e-21 6.75147e-21
1.63237e-20 1.47436e-20 1.07338e-21 1.04481e-21 7.24008e-21 6.74258e-21
1.62993e-20 1.47225e-20 1.07071e-21 1.04201e-21 7.23062e-21 6.73371e-21
1.62750e-20 1.47014e-20 1.06805e-21 1.03920e-21 7.22119e-21 6.72487e-21
1.62508e-20 1.46804e-20 1.06538e-21 1.03639e-21 7.21179e-21 6.71605e-21
1.62265e-20 1.46594e-20 1.06272e-21 1.03358e-21 7.20240e-21 6.70725e-21
1.62023e-20 1.46384e-20 1.06006e-21 1.03077e-21 7.19305e-21 6.69848e-21
1.61782e-20 1.46175e-20 1.05741e-21 1.02796e-21 7.18372e-21 6.68973e-21
1.61540e-20 1.45966e-20 1.05475e-21 1.02515e-21 7.17441e-21 6.68101e-21
1.61299e-20 1.45757e-20 1.05210e-21 1.02234e-21 7.16513e-21 6.67231e-21
1.61059e-20 1.45549e-20 1.04946e-21 1.01953e-21 7.15588e-21 6.66363e-21
1.60818e-20 1.45342e-20 1.04682e-21 1.01672e-21 7.14665e-21 6.65498e-21
1.60578e-20 1.45134e-20 1.04418e-21 1.01392e-21 7.13744e-21 6.64635e-21
1.60339e-20 1.44928e-20 1.04154e-21 1.01111e-21 7.12826e-21 6.63774e-21
1.60100e-20 1.44721e-20 1.03891e-21 1.00831e-21 7.11910e-21 6.62915e-21
1.59861e-20 1.44515e-20 1.03629e-21 1.00552e-21 7.10996e-21 6.62059e-21
1.59622e-20 1.44310e-20 1.03367e-21 1.00272e-21 7.10086e-21 6.61205e-21
1.59385e-20 1.44105e-20 1.03105e-21 9.99937e-22 7.09177e-21 6.60354e-21
1.59147e-20 1.43900e-20 1.02845e-21 9.97153e-22 7.08271e-21 6.59505e-21
1.58910e-20 1.43696e-20 1.02584e-21 9.94375e-22 7.07367e-21 6.58658e-21
1.58673e-20 1.43493e-20 1.02325e-21 9.91603e-22 7.06466e-21 6.57813e-21
1.58437e-20 1.43289e-20 1.02066e-21 9.88836e-22 7.05567e-21 6.56970e-21
1.58201e-20 1.43086e-20 1.01807e-21 9.86076e-22 7.04670e-21 6.56130e-21
1.57966e-20 1.42884e-20 1.01549e-21 9.83323e-22 7.03776e-21 6.55292e-21
1.57731e-20 1.42682e-20 1.01292e-21 9.80577e-22 7.02884e-21 6.54457e-21
1.57497e-20 1.42481e-20 1.01036e-21 9.77837e-22 7.01994e-21 6.53623e-21
1.57263e-20 1.42280e-20 1.00780e-21 9.75104e-22 7.01107e-21 6.52792e-21
1.57030e-20 1.42079e-20 1.00525e-21 9.72378e-22 7.00222e-21 6.51963e-21
1.56797e-20 1.41879e-20 1.00270e-21 9.69658e-22 6.99340e-21 6.51136e-21
1.56565e-20 1.41680e-20 1.00016e-21 9.66945e-22 6.98459e-21 6.50312e-21
1.56333e-20 1.41481e-20 9.97631e-22 9.64238e-22 6.97582e-21 6.49489e-21
1.56102e-20 1.41282e-20 9.95104e-22 9.61537e-22 6.96706e-21 6.48669e-21
1.55872e-20 1.41084e-20 9.92582e-22 9.58843e-22 6.95833e-21 6.47851e-21
1.55642e-20 1.40887e-20 9.90066e-22 9.56154e-22 6.94962e-21 6.47036e-21
1.55412e-20 1.40690e-20 9.87555e-22 9.53472e-22 6.94093e-21 6.46222e-21
1.55183e-20 1.40493e-20 9.85050e-22 9.50796e-22 6.93227e-21 6.45411e-21
1.54955e-20 1.40297e-20 9.82550e-22 9.48125e-22 6.92362e-21 6.44602e-21
1.54727e-20 1.40102e-20 9.80056e-22 9.45461e-22 6.91500e-21 6.43794e-21
1.54500e-20 1.39907e-20 9.77566e-22 9.42802e-22 6.90641e-21 6.42990e-21
1.54274e-20 1.39712e-20 9.75082e-22 9.40149e-22 6.89784e-21 6.42187e-21
1.54048e-20 1.39518e-20 9.72602e-22 9.37502e-22 6.88928e-21 6.41386e-21
1.53823e-20 1.39324e-20 9.70128e-22 9.34860e-22 6.88076e-21 6.40588e-21
1.53598e-20 1.39132e-20 9.67658e-22 9.32224e-22 6.87225e-21 6.39791e-21
1.53374e-20 1.38939e-20 9.65192e-22 9.29593e-22 6.86377e-21 6.38997e-21
1.53151e-20 1.38747e-20 9.62732e-22 9.26968e-22 6.85530e-21 6.38205e-21
1.52929e-20 1.38556e-20 9.60277e-22 9.24350e-22 6.84687e-21 6.37415e-21
1.52707e-20 1.38365e-20 9.57827e-22 9.21738e-22 6.83845e-21 6.36627e-21
1.52486e-20 1.38175e-20 9.55383e-22 9.19134e-22 6.83005e-21 6.35842e-21
1.52265e-20 1.37985e-20 9.52945e-22 9.16536e-22 6.82168e-21 6.35058e-21
1.52045e-20 1.37796e-20 9.50513e-22 9.13947e-22 6.81333e-21 6.34276e-21
1.51826e-20 1.37607e-20 9.48088e-22 9.11367e-22 6.80500e-21 6.33497e-21
1.51608e-20 1.37419e-20 9.45669e-22 9.08795e-22 6.79669e-21 6.32720e-21
1.51390e-20 1.37231e-20 9.43257e-22 9.06232e-22 6.78841e-21 6.31944e-21
1.51173e-20 1.37044e-20 9.40853e-22 9.03678e-22 6.78014e-21 6.31171e-21
1.50957e-20 1.36858e-20 9.38455e-22 9.01135e-22 6.77190e-21 6.30400e-21
1.50742e-20 1.36672e-20 9.36066e-22 8.98602e-22 6.76368e-21 6.29631e-21
1.50527e-20 1.36487e-20 9.33684e-22 8.96080e-22 6.75548e-21 6.28864e-21
1.50313e-20 1.36302e-20 9.31310e-22 8.93568e-22 6.74731e-21 6.28099e-21
1.50100e-20 1.36118e-20 9.28945e-22 8.91068e-22 6.73915e-21 6.27336e-21
1.49888e-20 1.35934e-20 9.26588e-22 8.88580e-22 6.73102e-21 6.26575e-21
1.49676e-20 1.35751e-20 9.24240e-22 8.86104e-22 6.72291e-21 6.25816e-21
1.49465e-20 1.35568e-20 9.21901e-22 8.83640e-22 6.71482e-21 6.25059e-21
1.49255e-20 1.35387e-20 9.19571e-22 8.81189e-22 6.70675e-21 6.24304e-21
1.49046e-20 1.35205e-20 9.17251e-22 8.78751e-22 6.69870e-21 6.23551e-21
1.48837e-20 1.35024e-20 9.14940e-22 8.76327e-22 6.69067e-21 6.22801e-21
1.48630e-20 1.34844e-20 9.12638e-22 8.73915e-22 6.68266e-21 6.22052e-21
1.48423e-20 1.34665e-20 9.10345e-22 8.71516e-22 6.67468e-21 6.21305e-21
1.48217e-20 1.34486e-20 9.08061e-22 8.69129e-22 6.66672e-21 6.20560e-21
1.48012e-20 1.34307e-20 9.05785e-22 8.66755e-22 6.65877e-21 6.19817e-21
1.47807e-20 1.34130e-20 9.03519e-22 8.64393e-22 6.65085e-21 6.19077e-21
1.47604e-20 1.33952e-20 9.01260e-22 8.62044e-22 6.64295e-21 6.18338e-21
