# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
1.08711e-18 1.04169e-18 6.10091e-21 5.96530e-21 9.69743e-19 9.34938e-19
1.08511e-18 1.03973e-18 6.08219e-21 5.94710e-21 9.67277e-19 9.32543e-19
1.08312e-18 1.03777e-18 6.06372e-21 5.92917e-21 9.64819e-19 9.30156e-19
1.08113e-18 1.03583e-18 6.04550e-21 5.91152e-21 9.62370e-19 9.27777e-19
1.07915e-18 1.03389e-18 6.02752e-21 5.89415e-21 9.59929e-19 9.25407e-19
1.07719e-18 1.03196e-18 6.00979e-21 5.87704e-21 9.57497e-19 9.23045e-19
1.07523e-18 1.03004e-18 5.99230e-21 5.86019e-21 9.55073e-19 9.20691e-19
1.07327e-18 1.02813e-18 5.97504e-21 5.84361e-21 9.52657e-19 9.18345e-19
1.07133e-18 1.02622e-18 5.95802e-21 5.82728e-21 9.50250e-19 9.16007e-19
1.06939e-18 1.02432e-18 5.94123e-21 5.81120e-21 9.47851e-19 9.13678e-19
1.06747e-18 1.02243e-18 5.92466e-21 5.79538e-21 9.45461e-19 9.11356e-19
1.06555e-18 1.02055e-18 5.90832e-21 5.77980e-21 9.43079e-19 9.09043e-19
1.06363e-18 1.01868e-18 5.89219e-21 5.76446e-21 9.40704e-19 9.06737e-19
1.06173e-18 1.01681e-18 5.87629e-21 5.74936e-21 9.38339e-19 9.04440e-19
1.05983e-18 1.01495e-18 5.86060e-21 5.73450e-21 9.35981e-19 9.02150e-19
1.05795e-18 1.01310e-18 5.84512e-21 5.71987e-21 9.33632e-19 8.99869e-19
1.05606e-18 1.01126e-18 5.82984e-21 5.70547e-21 9.31290e-19 8.97595e-19
1.05419e-18 1.00942e-18 5.81478e-21 5.69129e-21 9.28957e-19 8.95329e-19
1.05233e-18 1.00759e-18 5.79991e-21 5.67734e-21 9.26632e-19 8.93071e-19
1.05047e-18 1.00577e-18 5.78525e-21 5.66360e-21 9.24314e-19 8.90821e-19
1.04862e-18 1.00395e-18 5.77078e-21 5.65008e-21 9.22005e-19 8.88578e-19
1.04678e-18 1.00215e-18 5.75650e-21 5.63677e-21 9.19704e-19 8.86343e-19
1.04494e-18 1.00035e-18 5.74242e-21 5.62367e-21 9.17411e-19 8.84116e-19
1.04311e-18 9.98557e-19 5.72852e-21 5.61078e-21 9.15126e-19 8.81897e-19
1.04129e-18 9.96772e-19 5.71480e-21 5.59808e-21 9.12848e-19 8.79686e-19
1.03948e-18 9.94995e-19 5.70127e-21 5.58558e-21 9.10579e-19 8.77482e-19
1.03768e-18 9.93225e-19 5.68790e-21 5.57327e-21 9.08317e-19 8.75285e-19
1.03588e-18 9.91462e-19 5.67471e-21 5.56114e-21 9.06063e-19 8.73096e-19
1.03409e-18 9.89706e-19 5.66168e-21 5.54919e-21 9.03817e-19 8.70915e-19
1.03230e-18 9.87957e-19 5.64882e-21 5.53743e-21 9.01578e-19 8.68741e-19
1.03053e-18 9.86216e-19 5.63611e-21 5.52583e-21 8.99348e-19 8.66575e-19
1.02876e-18 9.84481e-19 5.62356e-21 5.51440e-21 8.97125e-19 8.64416e-19
1.02700e-18 9.82754e-19 5.61116e-21 5.50314e-21 8.94910e-19 8.62265e-19
1.02524e-18 9.81033e-19 5.59890e-21 5.49203e-21 8.92702e-19 8.60121e-19
1.02349e-18 9.79319e-19 5.58679e-21 5.48108e-21 8.90502e-19 8.57985e-19
1.02175e-18 9.77612e-19 5.57482e-21 5.47028e-21 8.88309e-19 8.55856e-19
1.02002e-18 9.75912e-19 5.56298e-21 5.45963e-21 8.86125e-19 8.53734e-19
1.01829e-18 9.74219e-19 5.55127e-21 5.44911e-21 8.83947e-19 8.51620e-19
1.01657e-18 9.72533e-19 5.53970e-21 5.43874e-21 8.81778e-19 8.49513e-19
1.01485e-18 9.70853e-19 5.52824e-21 5.42851e-21 8.79615e-19 8.47413e-19
1.01315e-18 9.69180e-19 5.51691e-21 5.41840e-21 8.77460e-19 8.45320e-19
1.01144e-18 9.67513e-19 5.50570e-21 5.40842e-21 8.75313e-19 8.43235e-19
1.00975e-18 9.65853e-19 5.49460e-21 5.39856e-21 8.73173e-19 8.41157e-19
1.00806e-18 9.64200e-19 5.48361e-21 5.38882e-21 8.71040e-19 8.39086e-19
1.00638e-18 9.62553e-19 5.47273e-21 5.37920e-21 8.68915e-19 8.37022e-19
1.00471e-18 9.60913e-19 5.46195e-21 5.36968e-21 8.66797e-19 8.34965e-19
1.00304e-18 9.59278e-19 5.45126e-21 5.36027e-21 8.64686e-19 8.32916e-19
1.00138e-18 9.57651e-19 5.44068e-21 5.35096e-21 8.62583e-19 8.30873e-19
9.99720e-19 9.56030e-19 5.43018e-21 5.34175e-21 8.60487e-19 8.28838e-19
9.98070e-19 9.54415e-19 5.41978e-21 5.33263e-21 8.58398e-19 8.26809e-19
9.96427e-19 9.52806e-19 5.40945e-21 5.32359e-21 8.56317e-19 8.24788e-19
9.94790e-19 9.51203e-19 5.39921e-21 5.31464e-21 8.54242e-19 8.22773e-19
9.93159e-19 9.49607e-19 5.38905e-21 5.30577e-21 8.52175e-19 8.20766e-19
9.91534e-19 9.48016e-19 5.37895e-21 5.29697e-21 8.50115e-19 8.18765e-19
9.89914e-19 9.46432e-19 5.36893e-21 5.28825e-21 8.48062e-19 8.16772e-19
9.88301e-19 9.44854e-19 5.35898e-21 5.27959e-21 8.46016e-19 8.14785e-19
9.86694e-19 9.43282e-19 5.34909e-21 5.27099e-21 8.43977e-19 8.12805e-19
9.85093e-19 9.41715e-19 5.33925e-21 5.26246e-21 8.41945e-19 8.10832e-19
9.83497e-19 9.40155e-19 5.32948e-21 5.25398e-21 8.39920e-19 8.08866e-19
9.81907e-19 9.38600e-19 5.31976e-21 5.24555e-21 8.37902e-19 8.06906e-19
9.80323e-19 9.37051e-19 5.31008e-21 5.23716e-21 8.35891e-19 8.04953e-19
9.78745e-19 9.35508e-19 5.30046e-21 5.22883e-21 8.33887e-19 8.03007e-19
9.77172e-19 9.33971e-19 5.29088e-21 5.22053e-21 8.31890e-19 8.01068e-19
9.75604e-19 9.32439e-19 5.28134e-21 5.21227e-21 8.29900e-19 7.99136e-19
9.74043e-19 9.30913e-19 5.27183e-21 5.20404e-21 8.27916e-19 7.97210e-19
9.72486e-19 9.29393e-19 5.26236e-21 5.19584e-21 8.25940e-19 7.95290e-19
9.70935e-19 9.27878e-19 5.25292e-21 5.18767e-21 8.23970e-19 7.93378e-19
9.69390e-19 9.26369e-19 5.24351e-21 5.17952e-21 8.22007e-19 7.91472e-19
9.67849e-19 9.24865e-19 5.23413e-21 5.17138e-21 8.20051e-19 7.89572e-19
9.66314e-19 9.23366e-19 5.22476e-21 5.16327e-21 8.18102e-19 7.87680e-19
9.64785e-19 9.21873e-19 5.21542e-21 5.15517e-21 8.16159e-19 7.85793e-19
9.63260e-19 9.20385e-19 5.20609e-21 5.14708e-21 8.14223e-19 7.83914e-19
9.61741e-19 9.18902e-19 5.19677e-21 5.13899e-21 8.12294e-19 7.82040e-19
9.60226e-19 9.17425e-19 5.18747e-21 5.13091e-21 8.10371e-19 7.80173e-19
9.58717e-19 9.15953e-19 5.17817e-21 5.12282e-21 8.08455e-19 7.78313e-19
9.57213e-19 9.14485e-19 5.16887e-21 5.11473e-21 8.06546e-19 7.76459e-19
9.55713e-19 9.13023e-19 5.15958e-21 5.10664e-21 8.04643e-19 7.74612e-19
9.54219e-19 9.11566e-19 5.15029e-21 5.09854e-21 8.02747e-19 7.72770e-19
9.52729e-19 9.10114e-19 5.14100e-21 5.09042e-21 8.00857e-19 7.70936e-19
9.51244e-19 9.08667e-19 5.13169e-21 5.08229e-21 7.98974e-19 7.69107e-19
9.49764e-19 9.07225e-19 5.12238e-21 5.07415e-21 7.97097e-19 7.67285e-19
9.48289e-19 9.05788e-19 5.11306e-21 5.06598e-21 7.95227e-19 7.65469e-19
9.46818e-19 9.04355e-19 5.10373e-21 5.05778e-21 7.93364e-19 7.63660e-19
9.45352e-19 9.02928e-19 5.09437e-21 5.04956e-21 7.91506e-19 7.61857e-19
9.43891e-19 9.01505e-19 5.08500e-21 5.04131e-21 7.89655e-19 7.60060e-19
9.42434e-19 9.00087e-19 5.07561e-21 5.03303e-21 7.87811e-19 7.58269e-19
9.40981e-19 8.98673e-19 5.06619e-21 5.02471e-21 7.85973e-19 7.56484e-19
9.39533e-19 8.97264e-19 5.05675e-21 5.01635e-21 7.84141e-19 7.54706e-19
9.38090e-19 8.95859e-19 5.04727e-21 5.00796e-21 7.82315e-19 7.52933e-19
9.36650e-19 8.94460e-19 5.03777e-21 4.99951e-21 7.80496e-19 7.51167e-19
9.35215e-19 8.93064e-19 5.02823e-21 4.99103e-21 7.78683e-19 7.49407e-19
9.33785e-19 8.91673e-19 5.01866e-21 4.98249e-21 7.76877e-19 7.47653e-19
9.32358e-19 8.90286e-19 5.00904e-21 4.97390e-21 7.75076e-19 7.45905e-19
9.30936e-19 8.88904e-19 4.99939e-21 4.96526e-21 7.73282e-19 7.44163e-19
9.29518e-19 8.87526e-19 4.98969e-21 4.95656e-21 7.71494e-19 7.42428e-19
9.28104e-19 8.86152e-19 4.97995e-21 4.94780e-21 7.69712e-19 7.40698e-19
9.26694e-19 8.84783e-19 4.97016e-21 4.93898e-21 7.67937e-19 7.38974e-19
9.25288e-19 8.83417e-19 4.96032e-21 4.93009e-21 7.66167e-19 7.37256e-19
9.23886e-19 8.82056e-19 4.95043e-21 4.92114e-21 7.64404e-19 7.35544e-19
9.22488e-19 8.80699e-19 4.94048e-21 4.91212e-21 7.62646e-19 7.33838e-19
9.21093e-19 8.79346e-19 4.93048e-21 4.90303e-21 7.60895e-19 7.32138e-19
9.19703e-19 8.77996e-19 4.92042e-21 4.89386e-21 7.59150e-19 7.30444e-19
9.18317e-19 8.76651e-19 4.91030e-21 4.88462e-21 7.57411e-19 7.28756e-19
9.16934e-19 8.75310e-19 4.90012e-21 4.87530e-21 7.55677e-19 7.27073e-19
9.15555e-19 8.73973e-19 4.88987e-21 4.86591e-21 7.53950e-19 7.25397e-19
9.14180e-19 8.72639e-19 4.87957e-21 4.85643e-21 7.52229e-19 7.23726e-19
9.12808e-19 8.71309e-19 4.86920e-21 4.84688e-21 7.50514e-19 7.22061e-19
9.11440e-19 8.69983e-19 4.85876e-21 4.83724e-21 7.48804e-19 7.20402e-19
9.10076e-19 8.68661e-19 4.84827e-21 4.82752e-21 7.47101e-19 7.18748e-19
9.08715e-19 8.67343e-19 4.83770e-21 4.81773e-21 7.45403e-19 7.17100e-19
9.07357e-19 8.66028e-19 4.82707e-21 4.80785e-21 7.43711e-19 7.15458e-19
9.06003e-19 8.64716e-19 4.81637e-21 4.79788e-21 7.42026e-19 7.13822e-19
9.04653e-19 8.63409e-19 4.80561e-21 4.78783e-21 7.40346e-19 7.12191e-19
9.03306e-19 8.62104e-19 4.79478e-21 4.77770e-21 7.38671e-19 7.10566e-19
9.01962e-19 8.60804e-19 4.78388e-21 4.76748e-21 7.37003e-19 7.08947e-19
9.00622e-19 8.59506e-19 4.77290e-21 4.75717e-21 7.35340e-19 7.07333e-19
8.99285e-19 8.58212e-19 4.76186e-21 4.74678e-21 7.33683e-19 7.05725e-19
8.97951e-19 8.56922e-19 4.75075e-21 4.73630e-21 7.32032e-19 7.04122e-19
8.96620e-19 8.55635e-19 4.73957e-21 4.72573e-21 7.30386e-19 7.02525e-19
8.95293e-19 8.54351e-19 4.72831e-21 4.71507e-21 7.28747e-19 7.00934e-19
8.93968e-19 8.53070e-19 4.71698e-21 4.70432e-21 7.27112e-19 6.99348e-19
8.92647e-19 8.51793e-19 4.70558e-21 4.69348e-21 7.25484e-19 6.97767e-19
8.91329e-19 8.50519e-19 4.69411e-21 4.68255e-21 7.23861e-19 6.96192e-19
8.90014e-19 8.49248e-19 4.68256e-21 4.67153e-21 7.22244e-19 6.94623e-19
8.88702e-19 8.47980e-19 4.67094e-21 4.66042e-21 7.20632e-19 6.93059e-19
8.87393e-19 8.46715e-19 4.65925e-21 4.64922e-21 7.19026e-19 6.91500e-19
8.86087e-19 8.45454e-19 4.64748e-21 4.63793e-21 7.17425e-19 6.89947e-19
8.84784e-19 8.44195e-19 4.63564e-21 4.62654e-21 7.15830e-19 6.88399e-19
8.83484e-19 8.42939e-19 4.62373e-21 4.61507e-21 7.14241e-19 6.86857e-19
8.82187e-19 8.41686e-19 4.61175e-21 4.60351e-21 7.12657e-19 6.85319e-19
8.80892e-19 8.40437e-19 4.59970e-21 4.59186e-21 7.11078e-19 6.83788e-19
8.79601e-19 8.39190e-19 4.58758e-21 4.58013e-21 7.09505e-19 6.82261e-19
8.78312e-19 8.37946e-19 4.57539e-21 4.56830e-21 7.07938e-19 6.80740e-19
8.77026e-19 8.36704e-19 4.56312e-21 4.55639e-21 7.06375e-19 6.79224e-19
8.75742e-19 8.35466e-19 4.55079e-21 4.54439e-21 7.04819e-19 6.77713e-19
8.74461e-19 8.34230e-19 4.53839e-21 4.53231e-21 7.03267e-19 6.76208e-19
8.73183e-19 8.32997e-19 4.52592e-21 4.52013e-21 7.01721e-19 6.74708e-19
8.71908e-19 8.31767e-19 4.51339e-21 4.50787e-21 7.00180e-19 6.73213e-19
8.70635e-19 8.30540e-19 4.50078e-21 4.49553e-21 6.98645e-19 6.71723e-19
8.69365e-19 8.29315e-19 4.48811e-21 4.48310e-21 6.97115e-19 6.70239e-19
8.68098e-19 8.28092e-19 4.47537e-21 4.47059e-21 6.95590e-19 6.68759e-19
8.66833e-19 8.26873e-19 4.46256e-21 4.45799e-21 6.94071e-19 6.67285e-19
8.65570e-19 8.25655e-19 4.44969e-21 4.44530e-21 6.92556e-19 6.65816e-19
8.64310e-19 8.24441e-19 4.43675e-21 4.43254e-21 6.91047e-19 6.64352e-19
8.63052e-19 8.23229e-19 4.42375e-21 4.41969e-21 6.89544e-19 6.62893e-19
8.61797e-19 8.22019e-19 4.41068e-21 4.40676e-21 6.88045e-19 6.61439e-19
8.60545e-19 8.20812e-19 4.39756e-21 4.39376e-21 6.86552e-19 6.59990e-19
8.59294e-19 8.19607e-19 4.38438e-21 4.38068e-21 6.85063e-19 6.58546e-19
8.58046e-19 8.18405e-19 4.37114e-21 4.36753e-21 6.83580e-19 6.57108e-19
8.56801e-19 8.17205e-19 4.35785e-21 4.35430e-21 6.82102e-19 6.55674e-19
8.55558e-19 8.16007e-19 4.34450e-21 4.34100e-21 6.80629e-19 6.54245e-19
8.54317e-19 8.14812e-19 4.33110e-21 4.32764e-21 6.79162e-19 6.52821e-19
8.53078e-19 8.13619e-19 4.31765e-21 4.31420e-21 6.77699e-19 6.51402e-19
8.51842e-19 8.12428e-19 4.30415e-21 4.30070e-21 6.76242e-19 6.49988e-19
8.50608e-19 8.11240e-19 4.29060e-21 4.28714e-21 6.74789e-19 6.48579e-19
8.49376e-19 8.10054e-19 4.27701e-21 4.27351e-21 6.73341e-19 6.47175e-19
8.48146e-19 8.08870e-19 4.26337e-21 4.25982e-21 6.71899e-19 6.45776e-19
8.46919e-19 8.07688e-19 4.24969e-21 4.24608e-21 6.70461e-19 6.44381e-19
8.45694e-19 8.06508e-19 4.23597e-21 4.23227e-21 6.69029e-19 6.42992e-19
8.44471e-19 8.05330e-19 4.22221e-21 4.21841e-21 6.67601e-19 6.41607e-19
8.43250e-19 8.04155e-19 4.20841e-21 4.20449e-21 6.66179e-19 6.40227e-19
8.42031e-19 8.02982e-19 4.19457e-21 4.19052e-21 6.64761e-19 6.38852e-19
8.40814e-19 8.01811e-19 4.18069e-21 4.17649e-21 6.63348e-19 6.37482e-19
8.39600e-19 8.00641e-19 4.16679e-21 4.16242e-21 6.61940e-19 6.36116e-19
8.38387e-19 7.99474e-19 4.15285e-21 4.14830e-21 6.60537e-19 6.34755e-19
8.37177e-19 7.98309e-19 4.13888e-21 4.13413e-21 6.59139e-19 6.33399e-19
8.35968e-19 7.97146e-19 4.12489e-21 4.11993e-21 6.57746e-19 6.32048e-19
8.34762e-19 7.95985e-19 4.11087e-21 4.10568e-21 6.56357e-19 6.30701e-19
8.33558e-19 7.94826e-19 4.09683e-21 4.09140e-21 6.54973e-19 6.29359e-19
8.32355e-19 7.93669e-19 4.08277e-21 4.07708e-21 6.53594e-19 6.28022e-19
8.31155e-19 7.92514e-19 4.06869e-21 4.06272e-21 6.52220e-19 6.26689e-19
8.29957e-19 7.91360e-19 4.05460e-21 4.04834e-21 6.50851e-19 6.25361e-19
8.28760e-19 7.90209e-19 4.04049e-21 4.03393e-21 6.49486e-19 6.24037e-19
8.27566e-19 7.89060e-19 4.02638e-21 4.01949e-21 6.48126e-19 6.22718e-19
8.26374e-19 7.87912e-19 4.01225e-21 4.00503e-21 6.46771e-19 6.21404e-19
8.25183e-19 7.86766e-19 3.99812e-21 3.99055e-21 6.45420e-19 6.20094e-19
8.23994e-19 7.85623e-19 3.98398e-21 3.97605e-21 6.44075e-19 6.18789e-19
8.22808e-19 7.84481e-19 3.96984e-21 3.96153e-21 6.42733e-19 6.17489e-19
8.21623e-19 7.83340e-19 3.95570e-21 3.94700e-21 6.41397e-19 6.16192e-19
8.20440e-19 7.82202e-19 3.94156e-21 3.93246e-21 6.40065e-19 6.14901e-19
8.19259e-19 7.81065e-19 3.92742e-21 3.91790e-21 6.38737e-19 6.13614e-19
8.18080e-19 7.79931e-19 3.91329e-21 3.90334e-21 6.37415e-19 6.12331e-19
8.16903e-19 7.78798e-19 3.89917e-21 3.88877e-21 6.36096e-19 6.11053e-19
8.15728e-19 7.77666e-19 3.88505e-21 3.87420e-21 6.34783e-19 6.09779e-19
8.14554e-19 7.76537e-19 3.87095e-21 3.85962e-21 6.33474e-19 6.08509e-19
8.13382e-19 7.75409e-19 3.85687e-21 3.84505e-21 6.32169e-19 6.07244e-19
8.12213e-19 7.74283e-19 3.84280e-21 3.83049e-21 6.30869e-19 6.05984e-19
8.11045e-19 7.73159e-19 3.82875e-21 3.81593e-21 6.29573e-19 6.04728e-19
8.09879e-19 7.72037e-19 3.81472e-21 3.80138e-21 6.28282e-19 6.03476e-19
8.08714e-19 7.70916e-19 3.80072e-21 3.78684e-21 6.26995e-19 6.02228e-19
8.07552e-19 7.69797e-19 3.78674e-21 3.77232e-21 6.25713e-19 6.00985e-19
8.06391e-19 7.68679e-19 3.77279e-21 3.75782e-21 6.24435e-19 5.99746e-19
8.05232e-19 7.67563e-19 3.75888e-21 3.74334e-21 6.23162e-19 5.98512e-19
8.04075e-19 7.66449e-19 3.74499e-21 3.72888e-21 6.21893e-19 5.97281e-19
8.02920e-19 7.65337e-19 3.73115e-21 3.71445e-21 6.20628e-19 5.96055e-19
8.01767e-19 7.64226e-19 3.71734e-21 3.70004e-21 6.19368e-19 5.94833e-19
8.00615e-19 7.63117e-19 3.70357e-21 3.68566e-21 6.18112e-19 5.93616e-19
7.99465e-19 7.62010e-19 3.68984e-21 3.67132e-21 6.16861e-19 5.92402e-19
7.98317e-19 7.60904e-19 3.67616e-21 3.65701e-21 6.15613e-19 5.91193e-19
7.97171e-19 7.59800e-19 3.66253e-21 3.64275e-21 6.14370e-19 5.89988e-19
7.96027e-19 7.58698e-19 3.64894e-21 3.62852e-21 6.13132e-19 5.88787e-19
7.94884e-19 7.57597e-19 3.63541e-21 3.61433e-21 6.11897e-19 5.87591e-19
7.93743e-19 7.56498e-19 3.62192e-21 3.60018e-21 6.10667e-19 5.86398e-19
7.92604e-19 7.55401e-19 3.60850e-21 3.58609e-21 6.09441e-19 5.85210e-19
7.91467e-19 7.54305e-19 3.59513e-21 3.57204e-21 6.08219e-19 5.84026e-19
7.90331e-19 7.53211e-19 3.58182e-21 3.55805e-21 6.07002e-19 5.82845e-19
7.89197e-19 7.52118e-19 3.56857e-21 3.54411e-21 6.05788e-19 5.81669e-19
7.88065e-19 7.51027e-19 3.55538e-21 3.53022e-21 6.04579e-19 5.80497e-19
7.86935e-19 7.49938e-19 3.54226e-21 3.51640e-21 6.03374e-19 5.79329e-19
7.85807e-19 7.48850e-19 3.52921e-21 3.50263e-21 6.02173e-19 5.78165e-19
7.84680e-19 7.47764e-19 3.51623e-21 3.48893e-21 6.00977e-19 5.77005e-19
7.83556e-19 7.46680e-19 3.50332e-21 3.47530e-21 5.99784e-19 5.75849e-19
7.82432e-19 7.45597e-19 3.49048e-21 3.46174e-21 5.98595e-19 5.74697e-19
7.81311e-19 7.44516e-19 3.47772e-21 3.44824e-21 5.97411e-19 5.73549e-19
7.80192e-19 7.43436e-19 3.46503e-21 3.43482e-21 5.96231e-19 5.72405e-19
7.79074e-19 7.42358e-19 3.45243e-21 3.42147e-21 5.95054e-19 5.71265e-19
7.77958e-19 7.41282e-19 3.43990e-21 3.40820e-21 5.93882e-19 5.70129e-19
7.76844e-19 7.40207e-19 3.42746e-21 3.39500e-21 5.92714e-19 5.68997e-19
7.75732e-19 7.39134e-19 3.41510e-21 3.38189e-21 5.91549e-19 5.67868e-19
7.74622e-19 7.38063e-19 3.40283e-21 3.36886e-21 5.90389e-19 5.66744e-19
7.73513e-19 7.36993e-19 3.39065e-21 3.35592e-21 5.89233e-19 5.65623e-19
7.72406e-19 7.35925e-19 3.37856e-21 3.34307e-21 5.88080e-19 5.64507e-19
7.71301e-19 7.34859e-19 3.36656e-21 3.33030e-21 5.86932e-19 5.63394e-19
7.70198e-19 7.33794e-19 3.35465e-21 3.31762e-21 5.85788e-19 5.62285e-19
7.69097e-19 7.32731e-19 3.34284e-21 3.30504e-21 5.84647e-19 5.61179e-19
7.67998e-19 7.31669e-19 3.33112e-21 3.29255e-21 5.83510e-19 5.60078e-19
7.66900e-19 7.30610e-19 3.31951e-21 3.28016e-21 5.82378e-19 5.58980e-19
7.65804e-19 7.29551e-19 3.30798e-21 3.26786e-21 5.81249e-19 5.57886e-19
7.64710e-19 7.28495e-19 3.29656e-21 3.25567e-21 5.80124e-19 5.56796e-19
7.63618e-19 7.27440e-19 3.28524e-21 3.24357e-21 5.79002e-19 5.55710e-19
7.62528e-19 7.26387e-19 3.27402e-21 3.23158e-21 5.77885e-19 5.54627e-19
7.61440e-19 7.25335e-19 3.26291e-21 3.21970e-21 5.76771e-19 5.53548e-19
7.60353e-19 7.24286e-19 3.25190e-21 3.20791e-21 5.75662e-19 5.52473e-19
7.59268e-19 7.23238e-19 3.24099e-21 3.19624e-21 5.74556e-19 5.51401e-19
7.58186e-19 7.22191e-19 3.23019e-21 3.18468e-21 5.73453e-19 5.50334e-19
7.57105e-19 7.21146e-19 3.21950e-21 3.17322e-21 5.72355e-19 5.49269e-19
7.56026e-19 7.20103e-19 3.20892e-21 3.16188e-21 5.71260e-19 5.48209e-19
7.54949e-19 7.19062e-19 3.19844e-21 3.15065e-21 5.70169e-19 5.47152e-19
7.53874e-19 7.18023e-19 3.18808e-21 3.13953e-21 5.69082e-19 5.46098e-19
7.52800e-19 7.16985e-19 3.17783e-21 3.12854e-21 5.67998e-19 5.45049e-19
7.51729e-19 7.15949e-19 3.16770e-21 3.11765e-21 5.66919e-19 5.44003e-19
7.50660e-19 7.14914e-19 3.15767e-21 3.10689e-21 5.65842e-19 5.42960e-19
7.49592e-19 7.13882e-19 3.14777e-21 3.09625e-21 5.64770e-19 5.41921e-19
7.48527e-19 7.12851e-19 3.13798e-21 3.08573e-21 5.63701e-19 5.40886e-19
7.47463e-19 7.11822e-19 3.12830e-21 3.07533e-21 5.62636e-19 5.39854e-19
7.46402e-19 7.10794e-19 3.11874e-21 3.06506e-21 5.61574e-19 5.38825e-19
7.45342e-19 7.09769e-19 3.10930e-21 3.05491e-21 5.60516e-19 5.37800e-19
7.44284e-19 7.08745e-19 3.09998e-21 3.04488e-21 5.59461e-19 5.36779e-19
7.43228e-19 7.07723e-19 3.09077e-21 3.03498e-21 5.58410e-19 5.35761e-19
7.42175e-19 7.06703e-19 3.08169e-21 3.02520e-21 5.57363e-19 5.34747e-19
7.41123e-19 7.05684e-19 3.07272e-21 3.01555e-21 5.56319e-19 5.33736e-19
7.40073e-19 7.04668e-19 3.06387e-21 3.00603e-21 5.55279e-19 5.32728e-19
7.39025e-19 7.03653e-19 3.05514e-21 2.99663e-21 5.54242e-19 5.31724e-19
7.37980e-19 7.02640e-19 3.04653e-21 2.98737e-21 5.53209e-19 5.30723e-19
7.36936e-19 7.01629e-19 3.03804e-21 2.97823e-21 5.52179e-19 5.29726e-19
7.35894e-19 7.00620e-19 3.02967e-21 2.96922e-21 5.51153e-19 5.28732e-19
7.34854e-19 6.99612e-19 3.02142e-21 2.96034e-21 5.50130e-19 5.27742e-19
7.33817e-19 6.98607e-19 3.01330e-21 2.95160e-21 5.49111e-19 5.26754e-19
7.32781e-19 6.97603e-19 3.00529e-21 2.94298e-21 5.48095e-19 5.25771e-19
7.31747e-19 6.96601e-19 2.99741e-21 2.93450e-21 5.47083e-19 5.24790e-19
7.30716e-19 6.95601e-19 2.98965e-21 2.92616e-21 5.46073e-19 5.23813e-19
7.29686e-19 6.94603e-19 2.98201e-21 2.91794e-21 5.45068e-19 5.22839e-19
7.28659e-19 6.93607e-19 2.97450e-21 2.90986e-21 5.44066e-19 5.21869e-19
7.27634e-19 6.92613e-19 2.96711e-21 2.90191e-21 5.43067e-19 5.20902e-19
7.26610e-19 6.91621e-19 2.95983e-21 2.89410e-21 5.42071e-19 5.19938e-19
7.25589e-19 6.90630e-19 2.95268e-21 2.88642e-21 5.41079e-19 5.18977e-19
7.24570e-19 6.89642e-19 2.94565e-21 2.87887e-21 5.40090e-19 5.18020e-19
7.23553e-19 6.88655e-19 2.93874e-21 2.87145e-21 5.39105e-19 5.17066e-19
7.22538e-19 6.87671e-19 2.93195e-21 2.86417e-21 5.38123e-19 5.16115e-19
7.21525e-19 6.86688e-19 2.92527e-21 2.85701e-21 5.37144e-19 5.15167e-19
7.20515e-19 6.85707e-19 2.91872e-21 2.84999e-21 5.36168e-19 5.14222e-19
7.19506e-19 6.84729e-19 2.91227e-21 2.84309e-21 5.35196e-19 5.13281e-19
7.18500e-19 6.83752e-19 2.90595e-21 2.83633e-21 5.34227e-19 5.12343e-19
7.17496e-19 6.82777e-19 2.89974e-21 2.82969e-21 5.33261e-19 5.11408e-19
7.16493e-19 6.81805e-19 2.89364e-21 2.82318e-21 5.32298e-19 5.10476e-19
7.15494e-19 6.80834e-19 2.88765e-21 2.81680e-21 5.31339e-19 5.09548e-19
7.14496e-19 6.79865e-19 2.88178e-21 2.81055e-21 5.30383e-19 5.08622e-19
7.13500e-19 6.78899e-19 2.87602e-21 2.80443e-21 5.29430e-19 5.07700e-19
7.12507e-19 6.77934e-19 2.87037e-21 2.79843e-21 5.28480e-19 5.06780e-19
7.11515e-19 6.76971e-19 2.86484e-21 2.79255e-21 5.27534e-19 5.05864e-19
7.10526e-19 6.76011e-19 2.85941e-21 2.78681e-21 5.26591e-19 5.04951e-19
7.09539e-19 6.75052e-19 2.85409e-21 2.78119e-21 5.25650e-19 5.04041e-19
7.08554e-19 6.74096e-19 2.84888e-21 2.77569e-21 5.24713e-19 5.03134e-19
7.07572e-19 6.73142e-19 2.84377e-21 2.77031e-21 5.23780e-19 5.02230e-19
7.06591e-19 6.72189e-19 2.83878e-21 2.76506e-21 5.22849e-19 5.01329e-19
7.05613e-19 6.71239e-19 2.83388e-21 2.75993e-21 5.21921e-19 5.00432e-19
7.04637e-19 6.70291e-19 2.82909e-21 2.75492e-21 5.20997e-19 4.99537e-19
7.03663e-19 6.69345e-19 2.82441e-21 2.75003e-21 5.20075e-19 4.98645e-19
7.02692e-19 6.68401e-19 2.81982e-21 2.74526e-21 5.19157e-19 4.97756e-19
7.01723e-19 6.67459e-19 2.81533e-21 2.74060e-21 5.18241e-19 4.96871e-19
